session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
4815,16,16,16,16,16,16,16,16,16,16,39
4816,16,16,16,16,16,16,16,16,16,16,39
4817,16,16,16,16,16,16,16,41,41,16,39
4818,16,16,16,16,16,16,41,82,16,16,39
4819,16,16,16,16,16,16,16,16,16,16,39
4820,16,16,16,16,16,16,16,16,16,16,39
4821,16,16,16,16,16,16,16,16,16,16,39
4822,16,16,16,16,16,16,16,16,16,16,39
4823,16,16,16,16,16,16,16,16,16,16,39
4824,16,16,99,16,16,16,16,70,85,16,39
4825,44,70,159,16,285,70,16,16,16,16,39
4826,16,16,16,16,16,16,16,16,16,16,39
4827,16,16,16,16,16,16,16,16,16,16,39
4828,16,16,16,16,16,16,16,16,16,16,39
4829,16,16,16,16,16,16,16,16,16,16,39
4830,70,97,156,227,41,82,52,197,39,70,39
4831,44,255,95,16,1143,602,602,16,602,9,39
4832,36,36,3,36,158,92,3,3,36,85,39
4833,904,247,37,23,9,105,5,6,9,139,39
4834,112,6,3,9,168,317,182,164,81,163,39
4835,164,168,163,182,61,81,43,2,92,36,39
4836,3,408,3,36,158,469,36,92,119,3,39
4837,36,3,36,3,92,3,36,3,92,3,39
4838,2379,212,5,5,459,212,67,479,756,646,39
4839,36,3,92,2379,245,36,92,3,3,36,39
4840,36,9,105,37,23,23,4,9,37,23,39
4841,9,112,139,3,30,9,6,33,37,23,39
4842,9,4,36,3,119,92,158,245,36,3,39
4843,92,158,3,36,245,36,3,36,92,3,39
4844,193,77,30,9,33,3,105,9,66,49,39
4845,66,49,66,49,49,66,37,23,66,49,39
4846,66,49,49,66,49,66,49,66,49,66,39
4847,49,6,9,15,72,2,1299,1299,3,15,39
4848,1299,103,2,1152,3,103,3,1152,103,1152,39
4849,486,103,103,1152,103,1299,1299,1299,1299,1012,39
4850,1012,1012,85,4,3,213,2,9,10,1012,39
4851,139,112,15,3,30,33,9,49,66,1012,39
4852,36,36,3,92,158,3,15,245,553,396,39
4853,4728,396,620,396,620,4729,3,92,3,158,39
4854,36,36,338,92,3,36,423,245,5,1376,39
4855,349,2371,36,3,92,245,80,128,203,128,39
4856,36,92,3,245,5,67,36,3,92,3,39
4857,92,3,36,3,36,1796,36,92,3,51,39
4858,3,203,36,3,92,36,481,481,24,3,39
4859,5,9,10,6,105,23,37,2,62,54,39
4860,143,86,86,62,9,2,52,1128,1128,2896,39
4861,127,1128,2897,292,1128,127,127,1128,22,107,39
4862,5,18,45,2366,20,17,3,2,9,10,39
4863,6,3,2,15,3,15,2,4,9,6,39
4864,10,21,3,51,33,324,123,30,27,80,39
4865,67,67,72,15,15,15,15,37,23,23,39
4866,23,1128,1128,52,292,1128,2896,2897,127,127,39
4867,1128,127,1152,103,1152,3,103,37,486,1152,39
4868,1152,103,531,103,348,2365,85,2366,904,27,39
4869,21,30,33,3,123,24,9,10,51,5,39
4870,85,77,6,52,51,6,9,51,207,207,39
4871,207,69,162,69,51,37,23,51,9,49,39
4872,66,51,197,197,197,868,197,303,197,943,39
4873,868,197,940,942,16,16,16,16,16,16,39
4874,16,16,16,16,16,16,16,16,16,16,39
4875,16,16,16,9,16,16,16,16,16,16,39
4876,16,16,16,16,16,16,16,16,16,16,39
4877,16,16,16,16,16,16,16,16,16,16,39
4878,16,16,16,16,16,16,16,16,16,16,39
4879,16,16,16,16,16,16,16,16,16,16,39
4880,16,16,16,16,16,16,16,16,16,16,39
4881,16,16,16,16,16,16,16,16,16,16,39
4882,16,16,16,16,16,16,16,16,16,16,39
4883,16,16,16,16,16,16,16,16,16,16,39
4884,16,16,16,16,16,16,16,16,16,16,39
4885,16,16,16,16,16,16,16,16,16,16,39
4886,16,16,16,16,197,22,45,107,5,18,39
4887,22,20,16,602,16,1143,16,602,16,602,39
4888,4,17,37,23,23,324,6,182,168,317,39
4889,81,163,164,182,164,163,168,61,43,81,39
4890,15,72,2,2898,2,15,2899,1190,52,3,39
4891,2898,2899,2362,1190,297,2362,2362,2388,405,1190,39
4892,4730,2,3,31,2,58,31,37,3,58,39
4893,486,58,2365,58,2,1461,103,486,103,1461,39
4894,31,2,2901,2901,15,2902,551,3,9,2,39
4895,66,49,2902,9,37,23,23,9,4,6,39
4896,9,4,530,530,81,164,182,168,317,163,39
4897,61,81,43,80,834,37,23,23,72,15,39
4898,15,15,15,21,27,30,10,33,3,9,39
4899,30,123,6,77,197,197,197,197,51,197,39
4900,868,197,940,943,942,197,16,16,16,16,39
4901,16,16,16,16,16,51,324,324,9,207,39
4902,324,3,197,197,197,943,942,868,197,940,39
4903,4,16,16,16,16,16,16,16,16,16,39
4904,16,16,16,16,16,16,16,16,16,16,39
4905,16,16,16,2,4731,16,2,16,16,2,39
4906,727,58,31,37,58,16,31,727,3,16,39
4907,2,58,16,727,2,16,791,727,791,69,39
4908,16,555,486,555,791,3,58,549,69,106,39
4909,549,791,58,555,69,549,31,16,106,69,39
4910,2555,3,58,791,16,69,297,1289,58,16,39
4911,549,69,348,1234,531,16,3,258,112,15,39
4912,2365,58,867,3,69,16,16,16,16,16,39
4913,16,16,52,16,16,52,15,16,16,52,39
4914,16,16,16,16,16,16,16,1492,16,1492,39
4915,16,858,58,16,16,16,16,16,16,16,39
4916,16,16,16,16,16,16,16,16,16,16,39
4917,16,16,16,16,16,16,16,16,16,16,39
4918,16,16,16,16,16,16,16,16,16,16,39
4919,16,16,16,16,16,2904,2905,31,2904,2905,39
4920,16,16,16,16,16,16,16,16,16,16,39
4921,16,16,16,16,16,16,16,16,16,16,39
4922,16,16,16,16,16,16,16,16,16,16,39
4923,16,16,16,16,16,213,16,3,16,2,39
4924,16,16,33,16,16,16,16,16,16,16,39
4925,16,16,16,16,16,16,16,197,197,1575,39
4926,868,197,197,868,197,943,942,940,6,10,39
4927,16,16,197,9,408,36,158,36,408,3,39
4928,92,3,15,245,5,36,36,158,92,3,39
4929,3,177,3,2,64,177,3,5,15,106,39
4930,106,245,239,174,64,64,177,3,64,5,39
4931,15,15,3,177,64,64,3,177,64,5,39
4932,3,15,64,64,64,3,177,5,345,15,39
4933,3,64,177,3,64,5,15,3,177,64,39
4934,3,64,5,177,15,3,193,64,177,177,39
4935,1143,16,602,16,602,64,51,213,9,2,39
4936,3,347,105,51,238,69,238,69,238,238,39
4937,69,69,609,238,69,37,23,23,2,1565,39
4938,2907,1565,1565,30,77,3,2,9,530,1565,39
4939,281,231,2907,1565,51,66,49,66,66,49,39
4940,49,66,66,49,66,49,51,9,51,9,39
4941,43,51,23,37,23,9,72,15,15,15,39
4942,15,4732,15,324,3,2,15,4,9,6,39
4943,3,4733,587,21,324,503,123,10,1749,4,39
4944,4727,27,544,738,2065,24,77,51,39,39,39
4945,66,49,80,67,15,72,15,15,15,2,39
4946,30,123,324,51,27,9,6,3,4,33,39
4947,21,10,80,72,15,15,15,15,67,85,39
4948,23,37,23,21,27,30,3,10,33,9,39
4949,6,24,52,39,39,2,4,3,21,27,39
4950,10,80,67,15,72,15,37,23,23,15,39
4951,23,23,15,60,60,67,60,60,27,21,39
4952,30,33,6,9,10,3,123,77,39,51,39
4953,39,2,3,324,3,4,123,27,21,10,39
4954,60,60,60,60,80,15,72,15,15,15,39
4955,2,33,6,9,10,21,27,30,3,4,39
4956,39,39,834,80,317,182,168,164,81,168,39
4957,182,163,164,61,15,72,43,15,81,15,39
4958,15,39,37,23,39,27,21,30,33,85,39
4959,3,9,10,6,24,77,52,51,537,123,39
4960,2,3,51,324,4,9,10,21,27,80,39
4961,15,72,15,15,15,15,37,23,357,4,39
4962,21,27,9,6,3,123,10,77,51,9,39
4963,2,3,3,324,10,21,3,123,27,51,39
4964,80,67,37,23,15,72,15,67,15,15,39
4965,15,2,9,6,33,51,324,3,123,30,39
4966,21,4,27,10,39,530,530,530,39,72,39
4967,15,15,15,2,10,51,3,21,27,30,39
4968,123,324,9,530,530,2394,2394,2394,39,39,39
4969,80,52,72,112,139,15,15,834,37,23,39
4970,23,15,72,15,15,15,15,112,139,530,39
4971,21,27,9,6,24,3,10,123,23,37,39
4972,23,77,51,85,52,51,9,51,51,2848,39
4973,2,2848,2525,15,3,6,2,9,255,37,39
4974,23,23,9,51,143,54,62,2,86,2,39
4975,103,37,2391,3,103,2391,2391,3,486,103,39
4976,5,904,3,2,4717,4709,54,62,2,86,39
4977,54,62,2,2849,1509,1792,2,2552,103,2552,39
4978,486,103,2552,103,18,2,2852,45,17,5,39
4979,2852,3,9,2,51,162,69,9,3,49,39
4980,66,9,66,49,324,2,2853,2853,1264,103,39
4981,2,103,1264,486,1264,1264,37,23,3,9,39
4982,2,2,961,961,552,1389,3053,552,961,1389,39
4983,2,9,51,3,3,3,175,2,31,283,39
4984,298,52,175,283,370,85,499,2,283,175,39
4985,298,283,298,5,22,15,108,72,146,90,39
4986,118,2,694,45,107,5,90,108,22,17,39
4987,5,18,22,90,101,67,5,101,2855,2,39
4988,2855,15,118,69,555,69,549,1289,555,549,39
4989,1234,3,69,3,31,69,20,119,119,3,39
4990,9,2,31,10,6,23,37,9,238,69,39
4991,238,69,238,238,69,238,609,69,69,66,39
4992,49,9,3,15,2,2856,2,2856,324,27,39
4993,123,6,10,21,51,3,49,2,69,49,39
4994,3,2,25,25,25,25,25,25,2,1609,39
4995,420,619,31,2,420,17,45,18,31,4702,39
4996,220,818,420,420,619,17,420,619,18,5,39
4997,15,3,4703,553,396,228,420,420,619,88,39
4998,3,2,4,416,10,21,4,4,10,21,39
4999,43,0,0,0,0,0,0,0,0,0,39
5000,2,2,4,3,10,27,2,30,6,27,207
5001,33,4,3,30,4,6,33,4,2,4,207
5002,10,27,3,43,192,2,6,4,3,10,207
5003,6,2,2,10,4,4,3,4,21,6,207
5004,27,10,21,27,4,3,30,4,30,33,207
5005,6,4,9,9,4,4,3,33,2,21,207
5006,27,10,3,4,2,2,6,3,10,4,207
5007,6,2,2,3,2,10,4,3,4,4,207
5008,3,21,6,6,27,10,21,30,27,3,207
5009,30,33,4,9,4,4,9,33,2,6,207
5010,4,3,2,4,21,10,27,3,43,10,207
5011,21,4,4,27,6,4,30,21,27,10,207
5012,30,6,10,3,115,33,3,33,4,4,207
5013,6,27,10,4,6,3,115,27,10,21,207
5014,4,2,6,3,6,2,3,2,6,3,207
5015,2,6,3,2,88,2,2,2,88,2,207
5016,3,2,3,6,6,17,6,2,3,4,207
5017,10,21,6,2,3,10,21,4,27,3,207
5018,27,21,10,30,33,115,123,4,33,123,207
5019,115,3,10,27,4,21,2,2,6,3,207
5020,6,17,5,6,10,10,6,17,5,6,207
5021,10,53,22,20,53,2,2,6,3,2,207
5022,2,6,3,6,3,2,2,6,3,3,207
5023,4,10,21,27,2,6,3,30,10,21,207
5024,27,33,115,115,27,3,4,30,33,27,207
5025,10,21,4,2,6,3,6,3,2,2,207
5026,6,2,3,143,62,3,2,6,143,62,207
5027,54,2,2,6,3,6,3,2,2593,2,207
5028,2593,2,54,54,2,54,2,2,54,6,207
5029,6,2,2,213,3,6,674,20,3,213,207
5030,20,2,2,2,2,2,2,6,3,4,207
5031,10,21,6,3,2,10,21,4,27,30,207
5032,10,21,27,33,115,30,115,33,3,4,207
5033,27,27,10,4,21,4,2,6,3,6,207
5034,3,2,17,54,54,2,2,6,10,3,207
5035,4,2,6,21,2,2,27,3,10,30,207
5036,21,27,3,30,10,33,9,4,6,4,207
5037,6,33,9,4,4,21,10,27,3,43,207
5038,2,2,6,3,4,2,6,10,2,3,207
5039,2,21,10,4,21,27,21,27,30,10,207
5040,4,3,30,4,6,33,10,115,4,33,207
5041,27,10,3,6,115,2,2,21,4,27,207
5042,10,21,2,2,6,3,2,3,6,2,207
5043,213,88,213,88,2,2,424,2,2,2,207
5044,2,3,3,4,2,10,3,4,21,21,207
5045,4,10,27,21,10,27,4,4,6,3,207
5046,30,6,4,6,6,4,10,6,4,115,207
5047,33,6,4,4,30,6,4,30,6,3,207
5048,10,4,3,10,4,33,115,33,4,4,207
5049,33,6,4,4,115,4,4,4,3,115,207
5050,21,27,2,4,27,10,21,4,2,2,207
5051,3,3,4,2,10,3,4,10,21,27,207
5052,10,21,4,27,3,6,4,30,4,6,207
5053,4,4,4,77,33,115,7,38,13,38,207
5054,153,38,1,13,13,140,883,77,883,13,207
5055,1,19,1,13,19,14,1,13,1,7,207
5056,19,1,1,38,1,13,19,38,3,19,207
5057,13,13,38,6,13,6,1,6,1,1,207
5058,6,19,38,1,19,1,38,13,13,15,207
5059,33,4,6,2,4,2,4,2,2,22,207
5060,6,45,18,3,17,3,3407,5,6,10,207
5061,6,54,62,2,62,86,54,62,54,143,207
5062,54,62,143,86,62,86,62,86,54,62,207
5063,54,62,86,54,62,62,62,62,54,4,207
5064,86,86,54,62,86,54,2,2,4,88,207
5065,2,88,2,54,2,2,4,2,4,2,207
5066,2,115,10,3,2,21,27,10,21,4,207
5067,4,2,2,3,2,3,2,271,271,586,207
5068,271,271,271,586,271,586,586,271,271,271,207
5069,271,271,271,271,271,271,271,271,271,1350,207
5070,1350,2,2,2,2,3,2,2,3,271,207
5071,586,271,271,586,271,271,271,271,271,2,207
5072,3,6,4,10,4,2,6,10,3,4,207
5073,6,21,10,27,27,3,30,10,21,30,207
5074,6,4,33,115,9,33,10,4,6,9,207
5075,6,115,4,3,21,2,27,27,10,21,207
5076,4,2,6,3,4,10,6,2,4,3,207
5077,4,4,6,3,6,21,27,27,6,4,207
5078,21,30,10,3,6,30,4,33,3,21,207
5079,2,4,27,10,21,2,2,2,3,3,207
5080,4,2,10,3,4,21,27,10,21,4,207
5081,27,4,6,6,4,3,4,6,4,10,207
5082,30,4,33,115,30,33,4,6,6,4,207
5083,115,4,115,3,4,115,2,27,4,21,207
5084,10,2,6,2,3,4,10,21,2,6,207
5085,3,10,4,21,27,30,27,10,21,3,207
5086,115,33,30,6,6,4,33,6,115,27,207
5087,3,2,27,4,21,10,2,2,6,3,207
5088,6,2,6,2,3,4,10,21,27,3,207
5089,2,6,10,30,21,27,33,115,4,6,207
5090,2,3,6,2,3,2,2,1050,249,249,207
5091,1050,945,2,110,68,1050,945,1050,68,30,207
5092,3,2,1589,945,33,4,1050,4,68,1050,207
5093,110,4,522,571,2,522,571,136,136,6,207
5094,5,2,1909,251,2332,1642,31,1703,2322,1642,207
5095,2322,2332,22,31,1909,1642,22,1642,5,3346,207
5096,2332,2322,1642,10,110,20,6,6,20,10,207
5097,10,10,173,110,3347,110,173,4,110,522,207
5098,173,2,248,101,335,1207,171,101,248,31,207
5099,45,146,31,101,146,17,146,1385,101,18,207
5100,335,5,146,171,248,335,592,248,18,5,207
5101,17,101,6,5,146,22,53,6,171,248,207
5102,22,10,6,335,248,6,101,90,248,171,207
5103,53,5,20,248,171,335,17,5,2565,18,207
5104,248,5,10,6,22,53,5,20,335,248,207
5105,171,20,454,17,5,18,6,5,53,171,207
5106,20,248,335,18,17,5,5,6,53,248,207
5107,171,335,248,20,18,17,5,5,53,5,207
5108,6,335,248,171,20,5,18,171,17,5,207
5109,53,5,6,335,171,20,248,5,17,18,207
5110,5,6,53,5,335,248,171,5,18,17,207
5111,20,5,6,5,53,171,20,335,248,18,207
5112,5,17,6,5,53,171,335,248,20,17,207
5113,5,18,6,5,53,171,248,335,20,5,207
5114,18,17,6,5,53,171,84,335,248,20,207
5115,1752,146,1207,272,335,248,2759,5,18,17,207
5116,5,6,53,2,2,274,574,394,2,5,207
5117,2,2783,2355,38,411,2351,274,13,1453,281,207
5118,5,2355,20,4,231,31,3132,411,574,38,207
5119,17,274,394,18,231,1453,2355,281,292,3357,207
5120,22,2,2351,1823,10,6,683,19,1088,574,207
5121,2351,411,13,5,274,1236,127,38,394,1453,207
5122,281,938,231,3,2783,19,87,394,127,19,207
5123,2,1250,130,674,1250,130,128,394,209,338,207
5124,2764,1250,1250,6,17,18,53,1250,5,158,207
5125,10,20,22,1250,20,3368,211,211,20,46,207
5126,46,20,20,2,2,3,3,4,411,148,207
5127,22,1250,2,3371,3373,2,2291,3342,17,5,207
5128,2291,45,3392,18,3366,3363,3360,3356,3376,3377,207
5129,2291,2,2,1256,3,3,1256,1256,3,1579,207
5130,1256,247,105,1256,105,2,4,2764,53,10,207
5131,2,209,209,18,17,2806,2806,5,209,5,207
5132,209,106,22,31,2183,106,193,1001,2,527,207
5133,349,1865,245,209,54,62,399,1001,2,209,207
5134,54,62,86,399,209,209,20,399,399,54,207
5135,62,143,209,20,245,239,399,54,86,143,207
5136,62,62,399,399,209,209,399,62,54,54,207
5137,86,62,209,399,222,527,86,62,86,62,207
5138,399,54,209,54,4,54,4,54,2,2,207
5139,6,3,6,2,3,10,2,438,3404,2812,207
5140,1883,1883,2812,438,5,1883,438,438,3,4,207
5141,1503,2100,2,5,31,1503,2100,6,1503,2100,207
5142,136,5,1503,3317,3,3316,545,5,3,10,207
5143,418,17,275,709,6,5,18,45,1503,10,207
5144,2,22,4,2,279,1024,1687,517,419,517,207
5145,419,279,17,419,18,279,5,517,2,3,207
5146,279,419,5,5,31,2707,18,2707,1113,5,207
5147,17,6,10,127,1503,292,45,2106,2171,814,207
5148,5,1882,1113,20,6,127,963,125,2039,312,207
5149,18,2653,22,1882,5,814,17,5,31,1172,207
5150,3321,1882,419,709,615,517,1024,6,10,22,207
5151,1882,3314,20,6,1473,10,2221,20,2221,561,207
5152,561,561,815,6,20,419,528,957,279,419,207
5153,419,2155,279,821,419,279,969,731,731,821,207
5154,279,731,279,821,731,821,279,731,969,815,207
5155,1473,528,4,2,10,2,17,18,1881,2,207
5156,4,274,495,1881,1010,2742,127,3341,5,292,207
5157,1088,2742,5,127,10,31,6,1881,20,127,207
5158,960,127,1881,127,2,957,2,814,814,957,207
5159,815,2,2,2,3381,1878,1878,2,2557,4,207
5160,2557,3354,2,1196,1196,1033,22,1033,312,2705,207
5161,45,1033,18,211,17,211,1878,211,6,130,207
5162,125,2705,5,13,1033,2069,19,53,38,5,207
5163,1088,19,6,1033,274,13,1033,19,683,10,207
5164,19,1033,10,3370,2762,38,1033,20,1878,2557,207
5165,20,683,1033,683,1033,53,2,2,17,18,207
5166,2449,1877,2795,2574,31,3396,22,2574,2795,2449,207
5167,5,6,10,1877,20,3379,2449,2,3389,1877,207
5168,2574,5,6,2435,2435,531,348,2435,2,1346,207
5169,31,2378,4,1346,2378,1346,5,2378,3329,3338,207
5170,2636,2610,174,1346,3337,2610,1346,174,3412,679,207
5171,2623,10,6,17,1346,5,18,174,20,272,207
5172,172,84,101,2,172,122,272,101,752,383,207
5173,101,2278,752,1302,2,1457,204,811,2,2627,207
5174,31,101,563,17,18,2,5,5,2,10,207
5175,6,22,5,2,125,811,31,811,1457,18,207
5176,130,17,811,6,2,5,31,53,811,22,207
5177,5,2,966,1031,3651,3650,533,3649,1364,5,207
5178,1364,533,966,5,20,811,5,18,2,966,207
5179,3012,533,1364,17,565,5,38,13,6,811,207
5180,171,248,966,516,204,966,5,248,204,819,207
5181,193,6,335,388,811,811,966,193,204,2,207
5182,2,22,20,13,22,1198,2548,1198,3646,649,207
5183,130,18,649,1198,1569,17,1877,649,1198,1198,207
5184,20,22,5,20,811,31,811,2,31,10,207
5185,18,5,17,5,6,10,6,811,5,1301,207
5186,22,10,5,6,22,10,2,10,20,1198,207
5187,20,20,1346,38,20,20,2623,2,2,635,207
5188,101,272,1500,4,84,2616,172,122,172,383,207
5189,5,17,18,272,383,5,272,101,5,811,207
5190,6,20,5,811,84,22,172,122,272,752,207
5191,122,5,383,18,17,752,5,5,6,84,207
5192,635,172,122,20,272,172,5,17,18,5,207
5193,383,6,5,172,84,20,172,272,122,17,207
5194,172,18,5,6,5,84,20,4,122,172,207
5195,635,272,87,18,5,17,5,5,6,87,207
5196,84,172,122,272,172,20,17,5,45,18,207
5197,5,5,6,84,172,272,20,172,122,18,207
5198,5,17,5,5,6,53,20,4,272,84,207
5199,172,122,5,17,87,214,18,5,5,6,207
5200,966,1364,5,18,17,5,966,87,2,84,207
5201,172,272,20,122,87,17,18,5,2,5,207
5202,6,5,3,2,3645,3644,84,2406,5,87,207
5203,2407,348,172,5,2407,2667,272,20,6,10,207
5204,122,172,2406,423,2407,3642,2667,17,5,18,207
5205,5,6,5,20,2406,295,2402,2,435,2,207
5206,364,17,84,435,364,74,18,5,172,1222,207
5207,912,272,20,364,912,3633,5,87,759,122,207
5208,1275,172,635,18,505,675,1275,17,5,3639,207
5209,5,2,623,1846,10,3,1846,2639,1824,5,207
5210,6,623,211,364,211,74,211,364,74,87,207
5211,84,244,762,1292,583,272,122,20,172,122,207
5212,172,364,18,5,17,5,5,6,74,74,207
5213,74,84,122,272,172,20,17,18,5,582,207
5214,2638,460,1283,6,776,1986,342,106,5,2425,207
5215,946,106,40,1319,294,6,872,294,1746,6,207
5216,1555,429,1319,10,1319,6,2937,1746,76,40,207
5217,342,460,429,294,342,872,2162,74,40,40,207
5218,40,1846,76,519,40,84,172,272,20,122,207
5219,172,17,40,18,5,5,5,74,6,40,207
5220,172,84,74,20,752,122,272,18,17,752,207
5221,5,752,5,6,62,2,86,54,86,62,207
5222,76,1846,40,74,20,4,172,272,84,122,207
5223,17,18,5,54,5,5,6,2,13,7,207
5224,38,2,153,7,38,1,13,1,7,13,207
5225,38,19,3,6,13,38,1,6,13,7,207
5226,1,13,1,19,13,19,84,172,20,7,207
5227,272,752,122,172,17,18,1,7,5,752,207
5228,5,5,6,7,20,84,172,272,7,675,207
5229,122,17,18,5,1,5,6,5,54,1,207
5230,10,172,84,20,272,122,752,752,18,5,207
5231,17,5,752,6,5,1,272,172,84,20,207
5232,122,5,18,17,5,5,6,4,20,84,207
5233,5,172,272,212,172,122,5,125,84,172,207
5234,101,272,172,84,966,1364,272,172,5,122,207
5235,335,171,84,533,18,615,17,5,5,5,207
5236,6,20,18,5,17,53,101,171,1207,335,207
5237,248,2,171,171,335,18,17,5,335,5,207
5238,248,335,171,5,248,6,53,171,248,1207,207
5239,335,335,18,17,5,5,5,31,6,17,207
5240,18,335,5,335,5,335,248,171,20,5,207
5241,6,5,17,18,5,5,6,20,171,248,207
5242,248,335,17,5,18,5,6,5,20,171,207
5243,248,4,335,248,18,17,5,5,6,20,207
5244,171,248,335,5,17,18,5,5,6,20,207
5245,335,248,171,18,17,5,5,6,5,171,207
5246,171,248,335,17,18,5,5,5,248,20,207
5247,171,6,20,248,335,17,18,5,5,5,207
5248,171,248,18,20,17,5,5,5,53,6,207
5249,248,171,248,17,18,5,5,6,248,171,207
5250,335,5,17,18,5,6,5,20,171,248,207
5251,248,20,335,18,5,17,5,20,5,53,207
5252,6,20,248,171,335,17,18,5,5,5,207
5253,966,1031,1364,533,5,193,18,5,17,5,207
5254,3635,335,248,171,6,20,18,5,17,5,207
5255,5,53,6,20,171,248,335,248,5,17,207
5256,18,5,5,335,171,248,6,20,18,17,207
5257,5,5,5,171,248,335,6,20,5,17,207
5258,18,5,5,248,171,20,335,6,18,5,207
5259,17,5,5,171,248,18,20,17,5,5,207
5260,5,171,6,171,248,2441,18,17,5,6,207
5261,53,5,31,31,17,18,5,5,53,6,207
5262,10,20,20,20,10,2,6,22,517,419,207
5263,279,20,1687,1024,3653,279,4,419,517,5,207
5264,45,279,419,18,279,6,17,419,2,279,207
5265,5,3,2598,171,517,171,335,2598,3665,3673,207
5266,1472,2,10,2548,1198,1198,2548,649,1472,536,207
5267,689,689,279,517,419,419,419,279,419,279,207
5268,731,969,821,731,517,279,419,279,821,731,207
5269,969,4,1752,146,1207,335,101,248,2759,171,207
5270,1385,335,90,248,101,31,146,45,17,18,207
5271,101,5,5,146,146,6,22,5,6,53,207
5272,20,966,1364,31,615,5,766,18,17,5,207
5273,171,2,171,2,3,2,88,3,2,2,207
5274,4,936,2,417,417,203,724,87,417,675,207
5275,17,10,417,600,18,5,6,5,20,88,207
5276,2,20,936,1621,3672,1356,1356,1133,1356,1133,207
5277,2,2,87,88,2,2,2,18,1821,17,207
5278,4,5,1821,2,2,593,593,31,2,1820,207
5279,5,3670,593,17,3669,18,1819,3668,583,1820,207
5280,1617,593,762,292,411,3666,5,675,593,87,207
5281,214,127,1820,1617,3,3664,593,5,127,6,207
5282,3655,2615,18,10,17,5,593,20,3663,20,207
5283,2580,1498,6,20,2580,10,20,10,6,1498,207
5284,860,593,593,2535,417,2535,2535,87,4,1821,207
5285,1820,17,1821,18,5,4,593,593,593,593,207
5286,593,593,593,1819,593,593,593,593,593,593,207
5287,1819,1819,2,5,1680,1433,3662,876,3661,3660,207
5288,1203,2599,277,249,1415,2,483,1055,1054,1369,207
5289,1433,2050,277,1137,2470,2807,222,958,1211,1058,207
5290,1203,1509,483,876,1680,1415,18,130,277,222,207
5291,2599,6,10,20,17,53,222,5,222,20,207
5292,277,5,1415,483,1211,1137,1369,1203,483,1137,207
5293,1054,483,1211,2470,1979,649,1759,2,1759,277,207
5294,18,1278,649,1759,2393,1759,2392,3659,1741,483,207
5295,1433,1137,1759,1680,1203,1054,53,2,2,62,207
5296,54,86,54,2,690,1050,945,249,1050,1050,207
5297,68,1050,2,1256,3,4,1579,1256,1645,4,207
5298,1818,3658,2788,854,2788,2,1678,1363,31,1678,207
5299,854,854,2408,2765,3656,1363,17,18,1363,854,207
5300,854,1678,5,1678,2,854,611,611,1818,1363,207
5301,4,105,656,5,656,2,571,656,1363,522,207
5302,571,854,350,656,2,6,6,2,249,945,207
5303,928,786,5,5,6,249,22,6,744,854,207
5304,105,350,744,675,2,557,928,6,10,522,207
5305,611,110,10,22,350,522,786,945,854,350,207
5306,700,557,6,744,854,854,20,148,136,136,207
5307,1363,20,148,744,6,854,10,854,744,744,207
5308,2422,3631,2765,6,744,744,744,744,744,46,207
5309,744,744,744,22,744,744,110,1818,46,1645,207
5310,1818,1645,4,1645,1421,267,1421,1421,110,110,207
5311,1421,1421,10,1421,4,1676,31,3610,1363,1676,207
5312,46,1676,18,3630,3607,17,1676,5,5,1676,207
5313,3606,22,5,3605,522,4,3604,739,739,110,207
5314,739,45,739,249,22,5,20,20,739,739,207
5315,739,110,739,2441,739,739,739,110,739,739,207
5316,739,739,110,2,4,2805,1066,31,1039,1066,207
5317,1039,31,1039,1066,279,2380,18,17,5,406,207
5318,406,406,406,406,406,1039,406,3,406,2,207
5319,3600,2694,1667,2694,3598,1667,1589,1667,1667,10,207
5320,6,1667,18,17,20,3589,5,5,5,20,207
5321,4,2,3597,1039,279,1066,17,18,5,406,207
5322,406,406,406,1039,406,3,1039,1039,31,279,207
5323,1066,18,17,5,406,406,406,406,406,406,207
5324,406,406,406,406,4,1039,1066,1066,279,18,207
5325,5,17,406,406,406,406,406,406,406,406,207
5326,4,2,312,17,18,3596,3595,231,3594,3592,207
5327,281,5,22,312,1810,1809,1376,459,481,481,207
5328,6,6,5,22,125,1809,31,22,1810,10,207
5329,20,1809,1810,20,1809,1810,148,22,46,46,207
5330,2,2,3,1066,1039,279,1066,18,17,5,207
5331,406,406,406,406,406,406,406,406,2,3,207
5332,2,4,4,2,213,88,2,22,1665,2,207
5333,1665,244,5,1665,209,1665,158,1665,6,10,207
5334,2,20,2,2,2497,3590,545,130,418,3,207
5335,22,2,2497,491,2258,491,130,18,491,17,207
5336,53,2259,2497,491,491,73,5,491,491,5,207
5337,5,491,491,5,491,105,6,1024,2,279,207
5338,4,1687,517,419,279,10,279,517,419,20,207
5339,6,517,517,279,5,419,279,45,419,18,207
5340,279,17,279,419,3,279,5,10,6,105,207
5341,491,2426,491,1024,419,3608,1144,4,1069,1069,207
5342,672,672,53,22,826,312,18,312,826,17,207
5343,826,125,5,10,963,6,826,20,826,312,207
5344,17,18,22,20,125,6,5,826,22,312,207
5345,826,18,17,20,5,125,6,312,826,17,207
5346,826,22,18,20,125,6,5,826,312,17,207
5347,22,20,18,6,5,125,312,826,17,18,207
